id,image_id,prediction_list
1487,000983.jpg,"[['pottedplant', 0.16658683121204376, 117, 278, 294, 482]]"
1488,001065.jpg,"[['person', 0.4517064392566681, 144, 58, 472, 383], ['person', 0.2015601545572281, -18, 47, 204, 355]]"
1489,001179.jpg,"[['chair', 0.4310145676136017, 222, 161, 318, 349], ['chair', 0.1434936821460724, 256, 148, 334, 321], ['chair', 0.10274117439985275, 145, 163, 338, 399]]"
1490,008185.jpg,"[['pottedplant', 0.28752952814102173, 7, 149, 307, 467]]"
1491,000114.jpg,"[['cat', 0.310716450214386, 156, 52, 389, 312]]"
1492,004173.jpg,"[['person', 0.8512570261955261, 230, 123, 459, 358]]"
1493,000043.jpg,"[['person', 0.4839193522930145, 31, 12, 326, 479], ['person', 0.15812034904956818, 8, 165, 259, 497], ['person', 0.10096663981676102, -10, 12, 40, 313]]"
1494,009145.jpg,"[['motorbike', 0.3664689064025879, 65, 57, 399, 336], ['person', 0.3093377947807312, 47, 77, 112, 165], ['motorbike', 0.23837029933929443, -1, 112, 182, 287], ['person', 0.139444500207901, 38, 72, 131, 216], ['person', 0.13258633017539978, 46, 74, 86, 131], ['motorbike', 0.1042977124452591, 178, 47, 349, 256]]"
1495,003592.jpg,"[['person', 0.5130010843276978, 289, 162, 298, 205], ['dog', 0.42595475912094116, 104, 261, 280, 410], ['person', 0.4176308512687683, 19, 105, 124, 426], ['dog', 0.19300340116024017, 212, 282, 303, 386], ['person', 0.17588113248348236, 292, 156, 310, 210]]"
1496,004313.jpg,"[['car', 0.6834829449653625, 1, 169, 488, 435], ['car', 0.27420979738235474, 3, 215, 38, 270], ['car', 0.12141642719507217, -6, 219, 47, 294]]"
1497,000925.jpg,"[['sheep', 0.5557335615158081, 32, 104, 222, 331], ['sheep', 0.30086004734039307, 305, 101, 463, 332]]"
1498,000944.jpg,"[['person', 0.5026448965072632, 225, 88, 380, 382], ['tvmonitor', 0.32146400213241577, 67, 47, 181, 199]]"
1499,002999.jpg,"[['motorbike', 0.5563566088676453, 298, 125, 464, 219], ['person', 0.5067907571792603, 361, 73, 445, 198], ['person', 0.4839472770690918, 305, 60, 331, 95], ['motorbike', 0.47982871532440186, 130, 107, 263, 196], ['person', 0.4783325791358948, 86, 67, 160, 149], ['motorbike', 0.4527648091316223, 48, 77, 186, 182], ['person', 0.4064602553844452, 168, 93, 244, 166], ['person', 0.39295071363449097, 141, 67, 183, 113], ['motorbike', 0.1147921085357666, 55, 104, 146, 183], ['motorbike', 0.11005444824695587, 104, 83, 213, 180]]"
1500,007516.jpg,"[['cow', 0.315984845161438, 192, 159, 341, 284], ['cow', 0.26870736479759216, 289, 161, 531, 340], ['cow', 0.14403022825717926, 185, 144, 280, 255], ['person', 0.11599048227071762, 36, 122, 69, 177]]"
1501,007659.jpg,"[['dog', 0.42906785011291504, 106, 206, 198, 359]]"
1502,005402.jpg,"[['train', 0.27401119470596313, 186, 118, 332, 247], ['boat', 0.1719001680612564, 128, 247, 186, 314], ['train', 0.13741619884967804, 312, 130, 499, 239]]"
1503,001007.jpg,"[['tvmonitor', 0.33434078097343445, 140, 113, 373, 326], ['bottle', 0.12473245710134506, 395, -20, 435, 54]]"
1504,000790.jpg,"[['person', 0.19374769926071167, 363, 30, 455, 186], ['person', 0.18012697994709015, 339, 31, 471, 287]]"
1505,008259.jpg,"[['horse', 0.7501700520515442, 222, 142, 443, 353], ['person', 0.7368360757827759, 138, 71, 241, 224], ['car', 0.7063579559326172, -14, 36, 123, 135], ['car', 0.4218958616256714, 169, 35, 291, 103], ['bicycle', 0.42058390378952026, 96, 166, 237, 296], ['car', 0.33038532733917236, 233, 28, 534, 176], ['car', 0.2517212927341461, 55, 40, 194, 139], ['person', 0.17696315050125122, 398, -8, 436, 26], ['person', 0.10476282984018326, 423, -5, 457, 23], ['car', 0.10276132822036743, 90, 31, 227, 104]]"
1506,005354.jpg,"[['person', 0.737532377243042, 373, 116, 436, 273], ['motorbike', 0.5610193610191345, 235, 129, 311, 231], ['motorbike', 0.49795687198638916, 19, 124, 228, 386], ['person', 0.4947512149810791, -5, 95, 38, 213], ['motorbike', 0.4050414264202118, 258, 139, 325, 224]]"
1507,006604.jpg,"[['boat', 0.6148033738136292, 285, 193, 321, 213], ['boat', 0.566711962223053, 386, 183, 426, 211], ['boat', 0.5578572750091553, 168, 193, 225, 213], ['boat', 0.40869373083114624, 205, 190, 256, 213], ['boat', 0.39596015214920044, 47, 184, 81, 213], ['boat', 0.3856387734413147, 37, 146, 81, 207], ['boat', 0.286658376455307, 425, 190, 462, 215], ['boat', 0.22201089560985565, 355, 179, 415, 211], ['boat', 0.21350084245204926, 368, 140, 433, 225], ['boat', 0.19286225736141205, 109, 191, 150, 214], ['boat', 0.13771699368953705, 235, 189, 291, 210], ['boat', 0.1345757097005844, 138, 191, 196, 215], ['boat', 0.11102501302957535, 457, 186, 499, 224]]"
1508,000447.jpg,"[['person', 0.6767803430557251, 187, 40, 356, 173], ['bottle', 0.6010918021202087, 217, 155, 276, 319]]"
1509,004187.jpg,"[['car', 0.5514883995056152, 217, 316, 300, 370], ['car', 0.2819947898387909, 324, 333, 442, 384]]"
1510,008597.jpg,"[['person', 0.5211688280105591, 230, 84, 434, 314]]"
1511,007087.jpg,"[['bird', 0.667025089263916, 126, 156, 277, 253]]"
1512,002073.jpg,"[['aeroplane', 0.0, 0, 0, 0, 0]]"
1513,004041.jpg,"[['person', 0.5182117223739624, 255, 159, 416, 359], ['person', 0.31003713607788086, 121, 104, 281, 388]]"
1514,004716.jpg,"[['tvmonitor', 0.43844369053840637, 45, 130, 196, 241], ['person', 0.30448052287101746, 200, 7, 463, 318]]"
1515,006807.jpg,"[['pottedplant', 0.2488335371017456, 24, 4, 466, 363]]"
1516,007539.jpg,"[['bird', 0.25497156381607056, 0, 42, 487, 361]]"
1517,009803.jpg,"[['horse', 0.6586124300956726, 116, 118, 295, 242], ['person', 0.3753066956996918, 176, 81, 245, 191]]"
1518,007264.jpg,"[['sofa', 0.5968427658081055, 6, 168, 254, 298], ['sofa', 0.15641236305236816, 183, 222, 483, 394]]"
1519,009561.jpg,"[['person', 0.3340581953525543, 149, 67, 371, 376], ['tvmonitor', 0.3240824341773987, 71, 89, 205, 192], ['bottle', 0.2163456380367279, 359, 334, 385, 374], ['tvmonitor', 0.19186674058437347, -6, -6, 55, 85], ['pottedplant', 0.16628479957580566, 379, 74, 413, 124], ['chair', 0.12766607105731964, -8, 231, 95, 333]]"
1520,004855.jpg,"[['person', 0.6954537630081177, 66, 95, 247, 355], ['person', 0.4704502522945404, 296, 103, 510, 365], ['person', 0.3679511845111847, 308, 105, 370, 199], ['person', 0.2539498209953308, 186, 103, 288, 253], ['person', 0.21346373856067657, 144, 100, 321, 301], ['person', 0.17450332641601562, 285, 109, 389, 230], ['person', 0.16662663221359253, 192, -1, 277, 133]]"
1521,002907.jpg,"[['car', 0.1611199826002121, 363, 330, 465, 384], ['chair', 0.1391160786151886, 12, 225, 96, 382]]"
1522,005103.jpg,"[['person', 0.5483052134513855, 127, 35, 270, 481], ['person', 0.4513961672782898, 303, 91, 374, 426]]"
1523,005994.jpg,"[['chair', 0.6276897192001343, 55, 247, 113, 296], ['person', 0.60321444272995, 159, 248, 191, 285], ['person', 0.48101940751075745, 170, 88, 364, 349], ['chair', 0.29318076372146606, 1, 253, 51, 336], ['chair', 0.27195748686790466, 94, 251, 145, 291], ['chair', 0.19913898408412933, 18, 261, 81, 325], ['chair', 0.14470526576042175, 40, 250, 87, 303]]"
1524,009305.jpg,"[['bicycle', 0.5555853843688965, 47, 64, 413, 322]]"
1525,007949.jpg,"[['bus', 0.7591325044631958, 251, 168, 410, 298], ['bus', 0.7483003735542297, 149, 166, 311, 318], ['car', 0.4418405592441559, 360, 188, 481, 277], ['bus', 0.41058385372161865, 4, 170, 186, 333], ['car', 0.12240463495254517, 446, 206, 509, 263]]"
1526,000981.jpg,"[['person', 0.4081669747829437, 59, 24, 341, 488]]"
1527,003414.jpg,"[['car', 0.6776365041732788, 48, 128, 477, 308], ['person', 0.5873456597328186, 3, 115, 26, 189], ['car', 0.5294007062911987, 55, 124, 176, 187], ['car', 0.3867167830467224, 68, 125, 130, 183], ['person', 0.36895185708999634, 35, 119, 55, 177], ['car', 0.3233281672000885, 99, 127, 232, 180], ['person', 0.25009164214134216, 39, 122, 55, 152], ['person', 0.22226490080356598, 69, 116, 106, 148]]"
1528,004363.jpg,"[['person', 0.5000729560852051, 108, 119, 230, 288], ['person', 0.3781287968158722, 302, 143, 371, 225], ['pottedplant', 0.30688604712486267, 33, 122, 100, 183], ['person', 0.28977587819099426, 295, 136, 399, 255], ['sofa', 0.18833614885807037, 124, 199, 474, 344], ['person', 0.17322136461734772, 287, 133, 459, 307]]"
1529,003545.jpg,"[['car', 0.37333542108535767, 75, 13, 406, 233]]"
1530,008889.jpg,"[['dog', 0.6485384702682495, 70, 76, 379, 321]]"
1531,009607.jpg,"[['bird', 0.2770979106426239, 127, 146, 465, 363], ['bird', 0.17785868048667908, 102, 115, 378, 288]]"
1532,006372.jpg,"[['train', 0.7059648633003235, 175, 35, 505, 309]]"
1533,005553.jpg,"[['motorbike', 0.659246027469635, 56, 102, 325, 448], ['person', 0.25621891021728516, 120, 59, 317, 349]]"
1534,003251.jpg,"[['chair', 0.6583750247955322, 292, 227, 439, 375], ['chair', 0.504448413848877, 104, 176, 210, 323], ['chair', 0.22179651260375977, 169, 171, 364, 340], ['chair', 0.10485950857400894, 304, 143, 351, 203]]"
1535,001735.jpg,"[['chair', 0.2695930302143097, 66, 101, 206, 348], ['person', 0.20946583151817322, 195, 41, 416, 379], ['person', 0.16158707439899445, 467, 6, 501, 91], ['tvmonitor', 0.11977524310350418, 357, 188, 533, 379]]"
1536,004366.jpg,"[['person', 0.5884562730789185, 153, 107, 293, 299], ['person', 0.3446437418460846, 216, 188, 371, 324], ['bottle', 0.30632707476615906, 276, 144, 319, 235], ['chair', 0.26217612624168396, 310, 125, 449, 237], ['bottle', 0.25343701243400574, 279, 153, 310, 217]]"
1537,007993.jpg,"[['aeroplane', 0.5914785265922546, 5, 94, 480, 261]]"
1538,003495.jpg,"[['aeroplane', 0.0, 0, 0, 0, 0]]"
1539,004252.jpg,"[['cat', 0.5882511138916016, 134, 236, 337, 382], ['tvmonitor', 0.5756776928901672, 354, 33, 410, 101], ['tvmonitor', 0.44606420397758484, 199, 25, 292, 122], ['pottedplant', 0.21241077780723572, 231, 114, 285, 188], ['chair', 0.18244166672229767, 7, 119, 147, 289], ['tvmonitor', 0.11557936668395996, 354, 16, 446, 119], ['pottedplant', 0.11280141025781631, 458, 189, 507, 262]]"
1540,001560.jpg,"[['car', 0.5530533194541931, 37, 88, 449, 359]]"
1541,002588.jpg,"[['person', 0.7693849205970764, 2, 80, 247, 381], ['person', 0.486671507358551, 212, 49, 465, 389]]"
1542,007444.jpg,"[['person', 0.6013857126235962, 5, 33, 241, 497], ['sheep', 0.22175849974155426, 172, 256, 272, 445]]"
1543,009495.jpg,"[['motorbike', 0.2941514253616333, 302, 102, 512, 356], ['motorbike', 0.2628592848777771, 53, 85, 474, 366], ['motorbike', 0.15925714373588562, -26, 97, 283, 357]]"
1544,001748.jpg,"[['person', 0.626949667930603, 157, 28, 229, 173], ['bicycle', 0.2841373085975647, 90, 88, 251, 265], ['bicycle', 0.22255012392997742, 102, 48, 238, 184], ['cow', 0.2039623111486435, 270, 218, 398, 306], ['person', 0.15545839071273804, 171, 27, 219, 115]]"
1545,003046.jpg,"[['car', 0.652794361114502, 2, 70, 485, 341]]"
1546,003731.jpg,"[['person', 0.3296060860157013, 202, 9, 479, 330], ['person', 0.25733470916748047, -21, 39, 263, 351], ['person', 0.11011599004268646, 62, 32, 409, 330]]"
1547,005849.jpg,"[['person', 0.6997262239456177, 284, 222, 333, 354], ['person', 0.42081716656684875, 245, 223, 285, 358], ['person', 0.31449711322784424, 287, 97, 332, 148], ['person', 0.23053964972496033, 323, 102, 355, 139], ['person', 0.2200389951467514, 302, 237, 375, 376]]"
1548,000053.jpg,"[['cat', 0.3621854782104492, 22, 15, 437, 276]]"
1549,003006.jpg,"[['car', 0.8526723384857178, 200, 211, 344, 257], ['car', 0.7320593595504761, 313, 209, 370, 243], ['car', 0.6678541302680969, 379, 189, 509, 280], ['car', 0.5707916021347046, 137, 207, 180, 236], ['bus', 0.5195818543434143, 14, 126, 137, 259], ['car', 0.4995211958885193, 179, 208, 225, 244], ['bus', 0.44750556349754333, 258, 128, 421, 219], ['bus', 0.2756108045578003, 353, 115, 538, 177], ['bus', 0.1578499674797058, 272, 114, 476, 196], ['car', 0.14310283958911896, 194, 211, 275, 248], ['bus', 0.12993226945400238, 290, 171, 394, 228], ['car', 0.112797312438488, 335, 205, 406, 251]]"
1550,002511.jpg,"[['person', 0.7742910385131836, 170, 81, 310, 291], ['horse', 0.4921993315219879, 69, 105, 395, 466]]"
1551,001114.jpg,"[['horse', 0.6469477415084839, 217, 109, 394, 308]]"
1552,009757.jpg,"[['car', 0.44462570548057556, 7, 77, 485, 233]]"
1553,007399.jpg,"[['car', 0.41211768984794617, 33, 101, 486, 332]]"
1554,005287.jpg,"[['person', 0.5339844226837158, 317, 96, 340, 154], ['person', 0.30702030658721924, 300, 103, 335, 147], ['car', 0.276589035987854, 116, 134, 370, 312], ['person', 0.1953698992729187, 47, 133, 73, 185], ['person', 0.14010901749134064, 70, 137, 96, 177], ['person', 0.11651421338319778, 313, 93, 349, 139]]"
1555,007852.jpg,"[['train', 0.5974823832511902, 26, 176, 496, 330]]"
1556,008187.jpg,"[['sheep', 0.5038992166519165, 285, 57, 470, 250], ['sheep', 0.4967823326587677, 200, 87, 331, 268], ['sheep', 0.3532969057559967, 28, 167, 164, 319], ['sheep', 0.26373177766799927, -25, 95, 212, 302], ['sheep', 0.13275164365768433, 309, 112, 433, 276], ['sheep', 0.13190728425979614, 346, 52, 475, 149]]"
1557,005502.jpg,"[['bird', 0.49314558506011963, 172, 123, 312, 276]]"
1558,005907.jpg,"[['person', 0.6356930136680603, 62, 59, 103, 149], ['person', 0.6311491131782532, 117, 47, 143, 91], ['person', 0.5809435248374939, 43, 61, 118, 190], ['person', 0.47549891471862793, 96, 53, 143, 145], ['person', 0.4184548258781433, 99, 42, 290, 393], ['person', 0.38962188363075256, 245, 7, 509, 383], ['person', 0.24935905635356903, 39, 60, 80, 153], ['person', 0.18139882385730743, 79, 60, 161, 188], ['person', 0.14637675881385803, 17, 93, 112, 204], ['person', 0.14481863379478455, 69, 46, 106, 102]]"
1559,004964.jpg,"[['sofa', 0.6052185297012329, 93, 185, 376, 281], ['person', 0.33137309551239014, 437, 74, 480, 202], ['pottedplant', 0.1097629964351654, 355, 88, 456, 269]]"
1560,007203.jpg,"[['person', 0.694101095199585, 294, 139, 449, 302], ['tvmonitor', 0.5350446701049805, 134, 51, 260, 175], ['tvmonitor', 0.4775381088256836, 14, 8, 237, 186], ['diningtable', 0.2054375559091568, 34, 222, 499, 397], ['tvmonitor', 0.15250247716903687, 17, 169, 87, 232]]"
1561,006368.jpg,"[['horse', 0.5515830516815186, 95, 64, 428, 326], ['person', 0.44587135314941406, 213, 23, 329, 186], ['person', 0.16683614253997803, 252, 30, 345, 144]]"
1562,002898.jpg,"[['train', 0.3957381546497345, 22, 48, 504, 351]]"
1563,000103.jpg,"[['car', 0.7793514728546143, 98, 223, 138, 249], ['car', 0.6659061312675476, 4, 240, 37, 272], ['car', 0.3639400005340576, 42, 242, 71, 269]]"
1564,000570.jpg,"[['motorbike', 0.5355708599090576, 148, 63, 463, 344], ['person', 0.232783704996109, 237, 39, 426, 269]]"
1565,001910.jpg,"[['bird', 0.25801199674606323, 98, 7, 443, 321]]"
1566,002799.jpg,"[['tvmonitor', 0.4058366119861603, 387, 1, 444, 67], ['chair', 0.3010203242301941, -1, 51, 56, 190], ['diningtable', 0.26555880904197693, 5, 137, 486, 381], ['diningtable', 0.22138500213623047, 179, 146, 344, 262], ['pottedplant', 0.16717351973056793, 183, 35, 355, 205]]"
1567,002078.jpg,"[['bicycle', 0.4206773340702057, 6, 48, 480, 336]]"
1568,006938.jpg,"[['person', 0.6426670551300049, 396, 121, 500, 377], ['person', 0.5004214644432068, 65, 126, 322, 381], ['person', 0.12849904596805573, -9, 150, 132, 396]]"
1569,007392.jpg,"[['person', 0.6369473934173584, 139, 95, 236, 338], ['horse', 0.5933542847633362, 95, 161, 244, 474]]"
1570,001051.jpg,"[['bird', 0.7177838087081909, 224, 83, 314, 317]]"
1571,004810.jpg,"[['person', 0.7668597102165222, 402, 214, 428, 293], ['person', 0.7156848907470703, 353, 207, 372, 289], ['car', 0.7080093026161194, 180, 222, 239, 297], ['person', 0.5435763597488403, 426, 225, 456, 292], ['car', 0.49957403540611267, 7, 241, 183, 351], ['person', 0.45938801765441895, 257, 220, 280, 274], ['person', 0.3650852143764496, 97, 207, 130, 235], ['person', 0.14848655462265015, 456, 222, 495, 293], ['person', 0.12948493659496307, 336, 213, 367, 287]]"
1572,008908.jpg,"[['aeroplane', 0.2933271825313568, -24, -27, 432, 272]]"
1573,000687.jpg,"[['person', 0.6774061322212219, 67, 19, 97, 107], ['car', 0.6165817379951477, 41, 39, 485, 317], ['person', 0.5884632468223572, 105, 17, 139, 67], ['person', 0.5619766116142273, 243, 40, 291, 76], ['car', 0.5463642477989197, 276, 41, 334, 65], ['person', 0.47571203112602234, 146, 23, 181, 67], ['car', 0.30619630217552185, 306, 54, 520, 164], ['person', 0.29629722237586975, 30, 30, 59, 79], ['car', 0.1833520233631134, 333, 49, 499, 123], ['car', 0.14155608415603638, 11, 35, 52, 72], ['car', 0.12145991623401642, 378, 43, 495, 77]]"
1574,009397.jpg,"[['tvmonitor', 0.8065768480300903, 8, 173, 82, 235], ['tvmonitor', 0.2841576337814331, 104, 181, 174, 260], ['sofa', 0.23642656207084656, 372, 198, 523, 367], ['chair', 0.20130719244480133, 304, 249, 453, 356], ['tvmonitor', 0.12293097376823425, 249, 164, 342, 236]]"
1575,003534.jpg,"[['person', 0.5092085003852844, -18, -24, 112, 199], ['bicycle', 0.37503817677497864, 121, 125, 423, 329], ['person', 0.34433868527412415, 235, 28, 511, 318], ['bicycle', 0.32120829820632935, -31, 67, 133, 281], ['person', 0.12778104841709137, 185, -3, 418, 168], ['bicycle', 0.12357392907142639, 256, 160, 491, 342]]"
1576,003394.jpg,"[['cow', 0.4975098669528961, 35, 30, 360, 368]]"
1577,000191.jpg,"[['person', 0.8131164908409119, 205, 241, 215, 286], ['person', 0.7498818039894104, 168, 240, 187, 286], ['person', 0.6659231185913086, 230, 220, 310, 442], ['person', 0.6582314968109131, 309, 238, 336, 426], ['person', 0.5861515998840332, 34, 175, 144, 518], ['person', 0.479934960603714, 215, 240, 224, 291], ['person', 0.45035478472709656, 139, 245, 154, 292], ['person', 0.17581214010715485, 269, 242, 323, 417]]"
1578,000457.jpg,"[['person', 0.39015787839889526, 37, 73, 280, 469]]"
1579,002246.jpg,"[['person', 0.17481163144111633, -1, 213, 13, 264], ['aeroplane', 0.15248143672943115, 68, 42, 335, 486], ['person', 0.13949936628341675, 20, 208, 47, 242]]"
1580,006334.jpg,"[['person', 0.7904220223426819, 472, 193, 496, 277], ['car', 0.7099982500076294, 279, 195, 334, 235], ['bus', 0.5953840613365173, 95, 176, 206, 241], ['person', 0.4823175072669983, 443, 200, 461, 251], ['car', 0.2859310209751129, 306, 191, 362, 237]]"
1581,007478.jpg,"[['car', 0.4675566554069519, 381, 12, 507, 173], ['car', 0.30619755387306213, -2, -2, 451, 303], ['car', 0.13573268055915833, -27, 11, 136, 118]]"
1582,002033.jpg,"[['sheep', 0.6784211993217468, -15, 183, 189, 331], ['sheep', 0.5436065793037415, 225, 49, 290, 147], ['sheep', 0.49522948265075684, 279, 80, 376, 288]]"
1583,002517.jpg,"[['car', 0.6064538955688477, 61, 72, 447, 325]]"
1584,000585.jpg,"[['car', 0.6383919715881348, 9, 3, 482, 325], ['person', 0.5556780099868774, 461, -1, 484, 64], ['car', 0.1386285424232483, -7, -4, 173, 118]]"
1585,005974.jpg,"[['car', 0.7244354486465454, 148, 152, 333, 267]]"
1586,002556.jpg,"[['car', 0.16102391481399536, 29, -22, 492, 309]]"
1587,006365.jpg,"[['horse', 0.4568685293197632, 54, 109, 469, 298], ['person', 0.34898602962493896, 395, 116, 473, 240], ['person', 0.22574764490127563, 340, 110, 485, 287]]"
1588,005401.jpg,"[['car', 0.6713263392448425, 62, 77, 389, 314], ['person', 0.3858141303062439, 374, 0, 437, 116], ['person', 0.2521701157093048, 360, 4, 413, 113]]"
1589,009210.jpg,"[['car', 0.8103588819503784, 211, 223, 332, 295]]"
1590,004880.jpg,"[['bottle', 0.5983378887176514, 390, 217, 421, 271], ['bottle', 0.32360514998435974, 228, 194, 258, 251]]"
1591,001814.jpg,"[['chair', 0.25257667899131775, 240, 10, 435, 183]]"
1592,007315.jpg,"[['chair', 0.4048348367214203, 166, 247, 214, 346]]"
1593,007862.jpg,"[['person', 0.6025221347808838, 202, 97, 401, 368], ['person', 0.562893807888031, 242, 52, 303, 127], ['bottle', 0.48711323738098145, 474, 51, 492, 84], ['person', 0.45808538794517517, 71, 46, 248, 356], ['bottle', 0.44022825360298157, 431, 59, 442, 82], ['person', 0.28292956948280334, 148, 41, 231, 137], ['person', 0.2743435800075531, 164, 47, 215, 98], ['person', 0.26664116978645325, 326, 93, 423, 205], ['bottle', 0.22013911604881287, 410, 58, 428, 88], ['person', 0.167681485414505, 188, 35, 277, 148], ['person', 0.15754903852939606, 208, 7, 249, 80], ['person', 0.11444418132305145, 96, 46, 168, 188], ['person', 0.11030988395214081, 107, 44, 157, 148], ['tvmonitor', 0.10674884170293808, -17, 128, 47, 215]]"
1594,003851.jpg,"[['person', 0.6321914196014404, 134, 311, 182, 427], ['person', 0.5923242568969727, 192, 201, 314, 474], ['person', 0.5714748501777649, 7, 313, 57, 451], ['bicycle', 0.5626285672187805, 134, 370, 181, 451], ['bicycle', 0.42592301964759827, 13, 393, 51, 467], ['bicycle', 0.42322179675102234, 144, 318, 373, 494]]"
1595,001979.jpg,"[['person', 0.6149413585662842, 195, 308, 224, 427], ['person', 0.4420909583568573, 238, 332, 269, 424]]"
1596,008396.jpg,"[['person', 0.26128003001213074, 7, 24, 475, 333], ['person', 0.2573055028915405, 298, -5, 514, 239], ['person', 0.14732979238033295, 5, 6, 324, 233]]"
1597,005562.jpg,"[['cat', 0.5475893616676331, 9, 15, 474, 375]]"
1598,002754.jpg,"[['aeroplane', 0.2994028925895691, 9, 80, 467, 221]]"
1599,000866.jpg,"[['person', 0.8064531683921814, 187, 117, 288, 281], ['horse', 0.3806052505970001, 129, 170, 349, 349], ['train', 0.1907511204481125, 304, 55, 466, 251]]"
1600,009149.jpg,"[['car', 0.7320240139961243, 182, 87, 513, 309]]"
1601,003641.jpg,"[['person', 0.24947874248027802, 115, 55, 283, 487], ['sofa', 0.1326618641614914, 21, 243, 328, 519], ['tvmonitor', 0.11019140481948853, 40, 59, 153, 269]]"
1602,007354.jpg,"[['person', 0.393073171377182, 33, 51, 297, 246], ['tvmonitor', 0.2877798080444336, 79, 19, 161, 101]]"
1603,000144.jpg,"[['bottle', 0.8240638375282288, 216, 189, 244, 273], ['person', 0.6611462831497192, -6, 109, 122, 347], ['person', 0.6120542883872986, 165, 56, 284, 217], ['bottle', 0.5077178478240967, 196, 189, 267, 297], ['bottle', 0.3419197201728821, 253, 172, 288, 236], ['person', 0.22467240691184998, 343, 0, 464, 215], ['person', 0.20775893330574036, 334, 18, 495, 302], ['person', 0.14494925737380981, 387, 13, 499, 210], ['bottle', 0.1444094032049179, 211, 159, 257, 252], ['bottle', 0.13898207247257233, 239, 178, 290, 265], ['person', 0.13363340497016907, 193, 106, 272, 246]]"
1604,001961.jpg,"[['tvmonitor', 0.5241173505783081, 53, 113, 144, 202], ['chair', 0.13058488070964813, -4, 226, 173, 344]]"
1605,001048.jpg,"[['cat', 0.48898279666900635, 162, 79, 362, 233]]"
1606,002400.jpg,"[['bird', 0.3494397699832916, -12, 27, 301, 491]]"
1607,003563.jpg,"[['person', 0.6865198016166687, 146, 133, 171, 156]]"
1608,009188.jpg,"[['bus', 0.549350917339325, 28, 69, 492, 273]]"
1609,005442.jpg,"[['bottle', 0.656144917011261, 424, 119, 460, 241], ['person', 0.4260604977607727, 124, -5, 272, 142], ['person', 0.38348472118377686, 40, 121, 422, 387], ['person', 0.33249756693840027, 403, 118, 479, 328], ['person', 0.27040916681289673, 217, 6, 307, 124], ['person', 0.2471764236688614, 332, -5, 478, 148], ['person', 0.24267305433750153, -23, 11, 273, 357], ['person', 0.21836335957050323, 239, 0, 377, 134], ['person', 0.19731739163398743, 287, -9, 388, 98], ['person', 0.1924651563167572, 230, 115, 443, 391], ['person', 0.17119280993938446, 361, -25, 520, 209], ['person', 0.13352636992931366, 126, -17, 194, 52], ['person', 0.12012547254562378, 325, -13, 424, 101]]"
1610,008157.jpg,"[['person', 0.532513439655304, 406, 91, 483, 312], ['person', 0.4426388442516327, 258, 101, 407, 341], ['person', 0.28833919763565063, 359, 99, 463, 306], ['person', 0.20202645659446716, 359, 90, 435, 220]]"
1611,007277.jpg,"[['person', 0.5049923062324524, -15, 95, 312, 507]]"
1612,006231.jpg,"[['aeroplane', 0.0, 0, 0, 0, 0]]"
1613,006815.jpg,"[['sheep', 0.5508619546890259, 122, 92, 256, 224], ['cow', 0.4962492287158966, 37, 117, 150, 228], ['dog', 0.46106740832328796, 182, 113, 437, 248]]"
1614,006081.jpg,"[['chair', 0.5047877430915833, 203, 184, 265, 294], ['chair', 0.40594494342803955, 99, 168, 160, 300], ['person', 0.3761052191257477, 139, 174, 195, 300], ['chair', 0.13711480796337128, 172, 176, 247, 299]]"
1615,002823.jpg,"[['person', 0.5854902267456055, 222, 155, 324, 373], ['motorbike', 0.1556817889213562, 261, 241, 480, 374], ['motorbike', 0.13588273525238037, 121, 258, 412, 405]]"
1616,008325.jpg,"[['person', 0.5381364226341248, 213, 97, 451, 398], ['person', 0.521379292011261, 38, 63, 210, 387], ['person', 0.256012499332428, 129, 81, 324, 375]]"
1617,004026.jpg,"[['car', 0.8373618125915527, 145, 153, 310, 308]]"
1618,003304.jpg,"[['horse', 0.5055676102638245, 106, 207, 230, 425], ['person', 0.5004701018333435, 98, 68, 238, 396]]"
1619,005333.jpg,"[['car', 0.6081913113594055, -10, 185, 145, 387]]"
1620,006745.jpg,"[['chair', 0.6672810912132263, 335, 174, 412, 266], ['chair', 0.185218945145607, 78, 177, 226, 317], ['chair', 0.12959104776382446, 130, 178, 336, 325], ['chair', 0.11750580370426178, 312, 177, 382, 239], ['chair', 0.10227297246456146, 147, 161, 254, 238]]"
1621,000988.jpg,"[['person', 0.3900194764137268, 46, 47, 430, 392]]"
1622,008239.jpg,"[['person', 0.367199182510376, 88, 54, 229, 300], ['person', 0.34167224168777466, 208, 38, 391, 266], ['diningtable', 0.24409425258636475, 92, 272, 446, 337], ['diningtable', 0.1827172338962555, 145, 248, 535, 370], ['person', 0.1703491508960724, 21, 78, 162, 316], ['person', 0.10170463472604752, 43, 67, 270, 377]]"
1623,008194.jpg,"[['train', 0.4526165723800659, 35, 148, 442, 331]]"
